"id","year","hrs1","class","region","racehisp"
1690,2014,40,"Middle","Midwest","White"
1693,2014,40,"Working","Midwest","Black"
1694,2014,40,"Middle","Midwest","White"
1697,2014,60,"Working","Midwest","White"
1699,2014,40,"Working","Midwest","White"
1700,2014,70,"Working","Midwest","White"
1701,2014,55,"Working","Midwest","White"
1702,2014,42,"Working","Midwest","White"
1703,2014,45,"Working","Midwest","White"
1704,2014,35,"Middle","Midwest","White"
1705,2014,62,"Working","Midwest","White"
1706,2014,58,"Middle","Midwest","White"
1707,2014,60,"Working","Midwest","White"
1708,2014,40,"Upper","Midwest","White"
1711,2014,40,"Working","Midwest","White"
1712,2014,40,"Working","Midwest","Black"
1713,2014,40,"Lower","Midwest","Black"
1714,2014,40,"Working","Midwest","Black"
1715,2014,31,"Middle","Midwest","Black"
1716,2014,80,"Working","Midwest","Black"
1721,2014,18,"Working","Midwest","Black"
1726,2014,40,"Middle","Midwest","White"
1727,2014,50,"Middle","Midwest","Black"
1730,2014,89,"Working","Midwest","Black"
1734,2014,45,"Upper","Midwest","White"
1735,2014,40,"Middle","Midwest","White"
1737,2014,55,"Middle","Midwest","White"
1738,2014,40,"Upper","Midwest","White"
1740,2014,20,"Working","Midwest","White"
1741,2014,38,"Working","Midwest","Hispanic"
1743,2014,30,"Working","Midwest","White"
1744,2014,65,"Working","Midwest","Black"
1745,2014,50,"Middle","Midwest","White"
1746,2014,40,"Working","Midwest","Black"
1752,2014,40,"Working","Midwest","Hispanic"
1753,2014,40,"Working","Midwest","White"
1760,2014,10,"Middle","Midwest","White"
1761,2014,40,"Working","Midwest","White"
1765,2014,24,"Middle","Midwest","White"
1766,2014,40,"Working","Midwest","White"
1767,2014,40,"Working","Midwest","White"
1768,2014,24,"Working","South","White"
1770,2014,60,"Middle","South","White"
1771,2014,55,"Middle","South","White"
1772,2014,43,"Working","South","White"
1779,2014,40,"Middle","South","White"
1780,2014,27,"Working","South","White"
1782,2014,48,"Working","South","White"
1783,2014,45,"Middle","South","White"
1788,2014,51,"Working","South","Black"
1789,2014,40,"Working","South","White"
1790,2014,45,"Working","South","White"
1791,2014,44,"Middle","South","White"
1793,2014,21,"Middle","Middle Atlantic","White"
1797,2014,51,"Working","Middle Atlantic","White"
1799,2014,48,"Working","Midwest","White"
1800,2014,24,"Working","Midwest","White"
1801,2014,40,"Working","Midwest","White"
1802,2014,35,"Working","Midwest","White"
1804,2014,35,"Working","Midwest","White"
1807,2014,80,"Middle","Midwest","White"
1809,2014,47,"Working","Midwest","White"
1812,2014,40,"Middle","Midwest","White"
1813,2014,52,"Working","Midwest","White"
1815,2014,20,"Working","Midwest","White"
1816,2014,50,"Middle","Midwest","White"
1818,2014,4,"Working","Midwest","White"
1819,2014,50,"Working","Midwest","White"
1821,2014,45,"Working","Midwest","White"
1822,2014,40,"Middle","Midwest","White"
1824,2014,40,"Middle","Midwest","White"
1827,2014,60,"Middle","Midwest","Hispanic"
1830,2014,65,"Middle","Midwest","White"
1831,2014,40,"Working","Midwest","White"
1832,2014,70,"Middle","Midwest","White"
1834,2014,50,"Middle","Midwest","White"
1838,2014,50,"Middle","Midwest","White"
1843,2014,75,"Working","Midwest","White"
1845,2014,65,"Working","Midwest","White"
1846,2014,40,"Working","Midwest","White"
1848,2014,40,"Working","Midwest","White"
1849,2014,50,"Working","Midwest","White"
1850,2014,40,"Middle","Midwest","White"
1851,2014,62,"Working","Midwest","White"
1852,2014,40,"Working","Midwest","White"
1853,2014,38,"Working","Midwest","White"
1854,2014,40,"Working","Midwest","White"
1855,2014,15,"Working","Midwest","White"
1859,2014,40,"Middle","Midwest","White"
1860,2014,40,"Working","Midwest","White"
1867,2014,44,"Middle","Midwest","White"
1870,2014,40,"Working","Midwest","White"
1871,2014,50,"Working","Midwest","White"
1873,2014,16,"Working","Midwest","White"
1877,2014,58,"Working","Midwest","White"
1879,2014,40,"Working","Midwest","White"
1882,2014,53,"Middle","Midwest","White"
1883,2014,60,"Working","Midwest","White"
1887,2014,70,"Working","Midwest","White"
1888,2014,44,"Middle","Midwest","White"
1889,2014,40,"Middle","Midwest","White"
1890,2014,60,"Middle","Midwest","White"
1891,2014,47,"Middle","Midwest","White"
1892,2014,40,"Working","Midwest","White"
1893,2014,40,"Working","Midwest","White"
1895,2014,40,"Working","Midwest","Other"
1896,2014,40,"Working","Midwest","White"
1897,2014,45,"Middle","Midwest","White"
1900,2014,47,"Working","Midwest","White"
1902,2014,40,"Middle","Midwest","White"
1904,2014,30,"Lower","Midwest","White"
1906,2014,40,"Middle","Midwest","White"
1908,2014,58,"Working","Midwest","Black"
1910,2014,32,"Working","Midwest","White"
1912,2014,80,"Middle","Midwest","White"
1913,2014,8,"Middle","Midwest","Other"
1914,2014,60,"Middle","Midwest","White"
1917,2014,33,"Working","Midwest","White"
1918,2014,45,"Working","Midwest","White"
1919,2014,55,"Working","Midwest","White"
1920,2014,55,"Middle","Midwest","White"
1921,2014,50,"Middle","Midwest","White"
1922,2014,70,"Working","Midwest","White"
1923,2014,47,"Working","Midwest","White"
1924,2014,62,"Working","Midwest","White"
1925,2014,40,"Middle","Midwest","White"
1926,2014,45,"Middle","Midwest","White"
1928,2014,38,"Working","Midwest","White"
1930,2014,39,"Working","Midwest","White"
1932,2014,54,"Working","Midwest","White"
1933,2014,25,"Working","Midwest","White"
1934,2014,43,"Working","Midwest","Hispanic"
1936,2014,40,"Working","Midwest","Other"
1938,2014,60,"Middle","Midwest","White"
1939,2014,50,"Working","Midwest","White"
1941,2014,40,"Working","Midwest","White"
1942,2014,57,"Working","Midwest","White"
1943,2014,55,"Working","Midwest","White"
1947,2014,40,"Middle","Midwest","White"
1949,2014,45,"Working","Midwest","White"
1950,2014,40,"Middle","Midwest","White"
1951,2014,30,"Working","Midwest","White"
1952,2014,50,"Middle","Midwest","White"
1953,2014,50,"Middle","Midwest","White"
1954,2014,40,"Working","Midwest","White"
1956,2014,60,"Working","Midwest","White"
1958,2014,40,"Middle","Midwest","Hispanic"
1960,2014,40,"Working","Midwest","White"
1962,2014,40,"Middle","Midwest","White"
1963,2014,68,"Middle","Midwest","Black"
1965,2014,60,"Middle","Midwest","Black"
1966,2014,45,"Working","Midwest","White"
1967,2014,36,"Working","Midwest","White"
1969,2014,40,"Working","Midwest","Black"
1970,2014,40,"Working","Midwest","Other"
1971,2014,40,"Working","Midwest","Black"
1972,2014,60,"Middle","Midwest","White"
1973,2014,20,"Working","Midwest","White"
1976,2014,45,"Working","Midwest","Black"
1977,2014,40,"Lower","Midwest","Black"
1978,2014,40,"Working","Midwest","Black"
1979,2014,34,"Working","Midwest","Black"
1980,2014,60,"Lower","Midwest","Black"
1982,2014,30,"Working","Midwest","Hispanic"
1983,2014,40,"Middle","Midwest","Black"
1984,2014,25,"Working","Midwest","White"
1988,2014,40,"Middle","Midwest","White"
1990,2014,12,"Lower","Midwest","White"
1991,2014,40,"Working","Midwest","White"
1992,2014,60,"Middle","Midwest","White"
1993,2014,79,"Middle","Midwest","Hispanic"
1994,2014,40,"Working","Midwest","White"
1997,2014,40,"Middle","Midwest","Hispanic"
1998,2014,45,"Middle","Midwest","Hispanic"
1999,2014,40,"Middle","Midwest","White"
2001,2014,50,"Working","Midwest","Hispanic"
2002,2014,32,"Working","Midwest","White"
2006,2014,20,"Middle","Midwest","Hispanic"
2008,2014,35,"Middle","Midwest","Hispanic"
2009,2014,50,"Lower","Midwest","Hispanic"
2012,2014,52,"Working","Midwest","Hispanic"
2013,2014,20,"Middle","Midwest","White"
2016,2014,89,"Working","Midwest","White"
2020,2014,45,"Working","Midwest","Hispanic"
2021,2014,60,"Middle","Midwest","Hispanic"
2022,2014,60,"Working","Midwest","Hispanic"
2024,2014,40,"Working","Midwest","Hispanic"
2025,2014,50,"Working","Midwest","Hispanic"
2027,2014,20,"Working","Midwest","Hispanic"
2029,2014,84,"Working","Midwest","Hispanic"
2032,2014,40,"Working","Midwest","Hispanic"
2034,2014,32,"Working","Midwest","Black"
2035,2014,40,"Middle","Midwest","White"
2036,2014,40,"Working","Midwest","Hispanic"
2037,2014,28,"Middle","Midwest","Other"
2038,2014,30,"Working","Midwest","White"
2039,2014,70,"Middle","Midwest","White"
2043,2014,50,"Middle","West","White"
2044,2014,40,"Working","West","White"
2045,2014,50,"Middle","West","White"
2049,2014,89,"Upper","West","Hispanic"
2050,2014,40,"Middle","West","Hispanic"
2051,2014,33,"Working","West","Hispanic"
2054,2014,40,"Working","West","Hispanic"
2055,2014,40,"Working","West","White"
2057,2014,45,"Middle","West","Hispanic"
2059,2014,40,"Working","West","Hispanic"
2061,2014,50,"Middle","West","White"
2062,2014,50,"Working","West","Hispanic"
2063,2014,45,"Working","West","Hispanic"
2067,2014,20,"Middle","West","White"
2068,2014,40,"Middle","West","White"
2069,2014,40,"Lower","West","White"
2071,2014,50,"Middle","West","White"
2072,2014,40,"Middle","West","Hispanic"
2074,2014,35,"Middle","West","White"
2075,2014,50,"Middle","West","White"
2076,2014,36,"Working","West","Hispanic"
2077,2014,40,"Middle","West","White"
2078,2014,40,"Working","West","Black"
2079,2014,50,"Middle","West","White"
2080,2014,45,"Middle","West","White"
2081,2014,35,"Working","West","White"
2083,2014,35,"Middle","West","White"
2084,2014,35,"Working","West","Black"
2085,2014,50,"Middle","West","White"
2086,2014,49,"Working","West","White"
2087,2014,40,"Working","West","Black"
2088,2014,34,"Working","West","White"
2089,2014,57,"Working","West","Hispanic"
2090,2014,20,"Working","West","White"
2091,2014,44,"Working","West","Black"
2092,2014,38,"Working","West","White"
2094,2014,50,"Lower","West","Hispanic"
2095,2014,55,"Working","West","White"
2097,2014,40,"Lower","West","White"
2098,2014,30,"Middle","West","Hispanic"
2099,2014,50,"Middle","West","Hispanic"
2102,2014,8,"Lower","West","Hispanic"
2103,2014,52,"Middle","West","Hispanic"
2104,2014,70,"Middle","West","Hispanic"
2105,2014,50,"Working","West","Hispanic"
2107,2014,40,"Middle","West","Hispanic"
2112,2014,20,"Working","West","Hispanic"
2116,2014,40,"Working","West","White"
2117,2014,40,"Working","West","Black"
2118,2014,40,"Middle","West","Hispanic"
2121,2014,22,"Lower","West","Hispanic"
2123,2014,40,"Middle","West","White"
2128,2014,40,"Lower","West","Other"
2129,2014,25,"Working","West","Hispanic"
2137,2014,40,"Working","West","White"
2138,2014,60,"Working","West","Hispanic"
2141,2014,35,"Middle","West","White"
2146,2014,40,"Middle","West","White"
2147,2014,20,"Middle","West","Other"
2148,2014,40,"Working","West","Hispanic"
2150,2014,40,"Middle","West","White"
2152,2014,40,"Working","West","White"
2154,2014,60,"Middle","West","White"
2155,2014,43,"Middle","West","White"
2157,2014,30,"Middle","West","White"
2159,2014,50,"Middle","West","White"
2160,2014,40,"Working","West","White"
2162,2014,40,"Working","West","White"
2166,2014,50,"Middle","West","White"
2168,2014,30,"Middle","West","White"
2170,2014,60,"Middle","West","White"
2171,2014,42,"Working","West","White"
2173,2014,20,"Middle","West","White"
2174,2014,40,"Working","West","White"
2175,2014,50,"Middle","West","White"
2176,2014,38,"Working","West","White"
2177,2014,40,"Working","West","White"
2178,2014,52,"Working","West","Hispanic"
2179,2014,50,"Middle","West","White"
2181,2014,40,"Working","West","White"
2183,2014,40,"Middle","West","White"
2186,2014,73,"Working","West","White"
2187,2014,38,"Middle","West","White"
2189,2014,50,"Middle","West","White"
2190,2014,53,"Working","West","Hispanic"
2191,2014,40,"Working","West","Other"
2192,2014,40,"Middle","West","Hispanic"
2193,2014,50,"Middle","West","White"
2194,2014,48,"Working","West","White"
2199,2014,55,"Middle","West","White"
2200,2014,40,"Working","West","Hispanic"
2201,2014,50,"Working","West","White"
2206,2014,30,"Middle","West","White"
2207,2014,60,"Working","West","White"
2212,2014,40,"Lower","West","Hispanic"
2214,2014,30,"Middle","West","Hispanic"
2215,2014,10,"Working","West","White"
2218,2014,12,"Working","West","White"
2219,2014,40,"Lower","West","White"
2221,2014,40,"Working","West","White"
2222,2014,40,"Working","West","Other"
2223,2014,40,"Working","West","Black"
2224,2014,40,"Working","West","White"
2225,2014,60,"Lower","West","White"
2226,2014,70,"Middle","West","White"
2227,2014,40,"Middle","West","White"
2228,2014,70,"Middle","West","Hispanic"
2230,2014,70,"Working","West","Hispanic"
2232,2014,40,"Working","West","White"
2233,2014,40,"Middle","West","White"
2235,2014,40,"Middle","West","Black"
2236,2014,50,"Middle","West","Other"
2237,2014,80,"Working","West","White"
2238,2014,24,"Working","West","White"
2239,2014,40,"Middle","West","White"
2240,2014,40,"Working","West","White"
2242,2014,25,"Working","West","White"
2243,2014,48,"Working","West","Hispanic"
2244,2014,35,"Lower","West","White"
2246,2014,50,"Working","West","White"
2249,2014,56,"Middle","West","White"
2250,2014,10,"Middle","West","White"
2251,2014,15,"Middle","West","White"
2252,2014,42,"Working","Midwest","White"
2257,2014,60,"Working","Midwest","White"
2259,2014,5,"Working","Midwest","White"
2260,2014,32,"Working","Midwest","White"
2261,2014,40,"Middle","Midwest","White"
2262,2014,40,"Working","Midwest","White"
2264,2014,40,"Working","Midwest","Hispanic"
2266,2014,60,"Middle","Midwest","White"
2268,2014,40,"Middle","Midwest","White"
2269,2014,40,"Middle","Midwest","White"
2271,2014,50,"Working","Midwest","White"
2272,2014,25,"Working","Midwest","White"
2273,2014,32,"Middle","Midwest","White"
2274,2014,40,"Working","Midwest","White"
2278,2014,40,"Working","Midwest","White"
2279,2014,40,"Working","Midwest","White"
2281,2014,20,"Middle","Midwest","White"
2283,2014,52,"Middle","Midwest","White"
2286,2014,36,"Working","Midwest","Black"
2288,2014,40,"Middle","Midwest","Hispanic"
2290,2014,30,"Working","Midwest","Hispanic"
2291,2014,40,"Middle","Midwest","White"
2293,2014,50,"Middle","Midwest","White"
2294,2014,50,"Middle","Midwest","White"
2295,2014,52,"Working","Midwest","White"
2298,2014,60,"Working","Midwest","White"
2299,2014,47,"Working","Midwest","White"
2300,2014,40,"Working","Midwest","White"
2301,2014,72,"Working","Midwest","White"
2302,2014,28,"Middle","Midwest","White"
2307,2014,30,"Working","Midwest","White"
2308,2014,15,"Working","Midwest","White"
2312,2014,40,"Working","Midwest","White"
2313,2014,70,"Working","Midwest","White"
2314,2014,36,"Working","Midwest","White"
2315,2014,50,"Middle","Midwest","White"
2317,2014,45,"Middle","Midwest","White"
2318,2014,89,"Middle","Midwest","Black"
2319,2014,28,"Lower","Midwest","White"
2320,2014,60,"Working","Midwest","White"
2321,2014,45,"Working","Midwest","White"
2322,2014,40,"Middle","Midwest","Black"
2324,2014,32,"Working","Midwest","White"
2326,2014,40,"Working","Midwest","Black"
2329,2014,40,"Working","Midwest","Black"
2331,2014,39,"Working","Midwest","White"
2336,2014,40,"Working","Midwest","White"
2337,2014,40,"Working","Midwest","Black"
2340,2014,40,"Middle","Midwest","Hispanic"
2341,2014,50,"Middle","Midwest","White"
2342,2014,40,"Middle","Midwest","Black"
2343,2014,45,"Middle","Midwest","White"
2344,2014,40,"Working","Midwest","White"
2345,2014,40,"Working","Midwest","White"
2347,2014,50,"Working","Midwest","Black"
2348,2014,45,"Working","Midwest","Black"
2350,2014,20,"Middle","Midwest","White"
2353,2014,40,"Working","Midwest","White"
2355,2014,30,"Lower","Midwest","White"
2356,2014,40,"Working","Midwest","White"
2357,2014,40,"Working","Midwest","Other"
2359,2014,50,"Working","Midwest","White"
2360,2014,35,"Working","Midwest","Other"
2361,2014,40,"Middle","Midwest","Other"
2363,2014,83,"Working","Midwest","Other"
2366,2014,40,"Middle","Midwest","White"
2368,2014,70,"Working","Midwest","White"
2369,2014,60,"Working","Midwest","White"
2370,2014,70,"Working","Midwest","White"
2371,2014,8,"Middle","Midwest","White"
2373,2014,40,"Working","Midwest","White"
2374,2014,40,"Working","Midwest","White"
2375,2014,65,"Working","Midwest","White"
2378,2014,55,"Middle","Midwest","White"
2379,2014,89,"Middle","Midwest","White"
2382,2014,28,"Lower","Midwest","Other"
2383,2014,45,"Working","Midwest","White"
2385,2014,35,"Working","Midwest","White"
2386,2014,40,"Working","Midwest","White"
2388,2014,45,"Working","Midwest","White"
2390,2014,44,"Working","Midwest","White"
2391,2014,40,"Middle","Midwest","White"
2392,2014,40,"Working","Midwest","White"
2394,2014,8,"Working","Midwest","White"
2395,2014,70,"Working","Midwest","White"
2398,2014,55,"Working","Midwest","White"
2399,2014,30,"Middle","Midwest","White"
2400,2014,24,"Working","Midwest","White"
2402,2014,40,"Working","Midwest","White"
2403,2014,45,"Middle","Midwest","White"
